
114.99 0.38 -0.22 -0.39
115.09 0.37 -0.22 -0.39
115.20 0.38 -0.21 -0.38
115.30 0.38 -0.21 -0.36
115.40 0.39 -0.23 -0.36
115.51 0.39 -0.23 -0.34
115.61 0.38 -0.22 -0.33
115.72 0.39 -0.22 -0.32
115.82 0.39 -0.23 -0.31
115.92 0.39 -0.22 -0.34
116.03 0.40 -0.22 -0.34
116.13 0.40 -0.23 -0.34
116.23 0.41 -0.23 -0.34
116.34 0.40 -0.24 -0.33
116.44 0.41 -0.23 -0.32
116.55 0.42 -0.23 -0.32
116.65 0.42 -0.24 -0.34
116.75 0.43 -0.24 -0.33
116.86 0.44 -0.25 -0.34
116.96 0.44 -0.26 -0.36
117.06 0.44 -0.25 -0.38
117.17 0.43 -0.26 -0.39
117.27 0.43 -0.25 -0.39
117.38 0.42 -0.24 -0.37
117.48 0.44 -0.25 -0.37
117.58 0.44 -0.24 -0.37
117.69 0.45 -0.24 -0.37
117.79 0.43 -0.24 -0.37
117.89 0.43 -0.25 -0.37
118.00 0.42 -0.24 -0.38
118.10 0.42 -0.24 -0.38
118.21 0.40 -0.25 -0.39
118.31 0.41 -0.24 -0.40
118.41 0.41 -0.24 -0.41
118.52 0.40 -0.25 -0.41
118.62 0.41 -0.26 -0.42
118.72 0.40 -0.28 -0.43
118.83 0.40 -0.27 -0.42
118.93 0.39 -0.27 -0.44
119.03 0.39 -0.27 -0.44
119.14 0.39 -0.27 -0.45
119.24 0.41 -0.27 -0.46
119.35 0.42 -0.27 -0.46
119.45 0.43 -0.27 -0.45
119.55 0.42 -0.27 -0.46
119.66 0.43 -0.27 -0.47
119.76 0.43 -0.27 -0.47
119.86 0.44 -0.27 -0.47
119.97 0.43 -0.28 -0.48
120.07 0.43 -0.29 -0.50
120.18 0.43 -0.30 -0.49
120.28 0.43 -0.28 -0.48
120.38 0.43 -0.27 -0.46
120.49 0.43 -0.27 -0.47
120.59 0.42 -0.25 -0.47
120.69 0.42 -0.25 -0.47
120.80 0.42 -0.26 -0.48
120.90 0.43 -0.26 -0.47
121.01 0.43 -0.26 -0.45
121.11 0.43 -0.25 -0.44
121.21 0.42 -0.25 -0.43
121.32 0.42 -0.24 -0.43
121.42 0.44 -0.25 -0.43
121.52 0.44 -0.26 -0.42
121.63 0.43 -0.26 -0.42
121.73 0.45 -0.26 -0.42
121.84 0.45 -0.27 -0.41
121.94 0.44 -0.26 -0.40
122.04 0.45 -0.26 -0.39
122.15 0.46 -0.27 -0.38
122.25 0.47 -0.26 -0.37
122.35 0.49 -0.26 -0.37
122.46 0.49 -0.25 -0.36
122.56 0.48 -0.25 -0.37
122.67 0.47 -0.26 -0.37
122.77 0.46 -0.26 -0.35
122.87 0.47 -0.25 -0.35
122.98 0.46 -0.25 -0.35
123.08 0.44 -0.24 -0.37
123.18 0.44 -0.23 -0.38
123.29 0.43 -0.24 -0.40
123.39 0.43 -0.25 -0.40
123.49 0.43 -0.24 -0.39
123.60 0.43 -0.25 -0.41
123.70 0.43 -0.24 -0.43
123.81 0.42 -0.24 -0.43
123.91 0.41 -0.23 -0.43
124.01 0.40 -0.22 -0.44
124.12 0.39 -0.22 -0.48
124.22 0.40 -0.22 -0.48
124.32 0.40 -0.22 -0.51
124.43 0.39 -0.22 -0.51
124.53 0.40 -0.22 -0.50
124.64 0.40 -0.23 -0.52
124.74 0.40 -0.25 -0.53
124.84 0.39 -0.25 -0.53
124.95 0.41 -0.24 -0.53
125.05 0.41 -0.23 -0.53
125.15 0.42 -0.23 -0.52
125.26 0.41 -0.25 -0.53
125.36 0.41 -0.26 -0.56
125.47 0.40 -0.27 -0.56
125.57 0.40 -0.26 -0.56
125.67 0.41 -0.26 -0.58
125.78 0.42 -0.26 -0.59
125.88 0.42 -0.27 -0.58
125.98 0.43 -0.27 -0.59
126.09 0.44 -0.26 -0.59
126.19 0.44 -0.28 -0.58
126.30 0.44 -0.27 -0.59
126.40 0.44 -0.27 -0.59
126.50 0.44 -0.27 -0.58
126.61 0.43 -0.28 -0.58
126.71 0.42 -0.27 -0.58
126.81 0.41 -0.27 -0.57
126.92 0.40 -0.27 -0.54
127.02 0.40 -0.27 -0.55
127.13 0.40 -0.27 -0.54
127.23 0.40 -0.26 -0.54
127.33 0.39 -0.26 -0.53
127.44 0.39 -0.27 -0.52
127.54 0.40 -0.27 -0.50
127.64 0.40 -0.27 -0.49
127.75 0.39 -0.26 -0.48
127.85 0.41 -0.26 -0.48
127.95 0.41 -0.27 -0.48
128.06 0.41 -0.28 -0.47
128.16 0.40 -0.29 -0.45
128.27 0.39 -0.29 -0.44
128.37 0.39 -0.29 -0.44
128.47 0.39 -0.28 -0.44
128.58 0.38 -0.28 -0.44
128.68 0.37 -0.28 -0.44
128.78 0.37 -0.28 -0.42
128.89 0.38 -0.28 -0.42
128.99 0.38 -0.28 -0.43
129.10 0.36 -0.27 -0.43
129.20 0.36 -0.27 -0.44
129.30 0.38 -0.27 -0.45
129.41 0.37 -0.28 -0.45
129.51 0.37 -0.29 -0.47
129.61 0.35 -0.30 -0.49
129.72 0.35 -0.30 -0.50
129.82 0.35 -0.31 -0.51
129.93 0.34 -0.30 -0.52
130.03 0.33 -0.31 -0.53
130.13 0.32 -0.32 -0.54
130.24 0.31 -0.30 -0.55
130.34 0.31 -0.30 -0.58
130.44 0.29 -0.29 -0.60
130.55 0.30 -0.30 -0.60
130.65 0.29 -0.31 -0.60
130.76 0.29 -0.29 -0.61
130.86 0.30 -0.31 -0.61
130.96 0.30 -0.30 -0.61
131.07 0.29 -0.30 -0.62
131.17 0.29 -0.30 -0.64
131.27 0.30 -0.29 -0.64
131.38 0.30 -0.29 -0.65
131.48 0.30 -0.28 -0.67
131.59 0.31 -0.28 -0.66
131.69 0.31 -0.26 -0.66
131.79 0.32 -0.25 -0.67
131.90 0.32 -0.25 -0.67
132.00 0.33 -0.26 -0.68
132.10 0.31 -0.27 -0.68
132.21 0.31 -0.26 -0.67
132.31 0.31 -0.25 -0.68
132.41 0.31 -0.24 -0.70
132.52 0.29 -0.26 -0.68
132.62 0.29 -0.25 -0.67
132.73 0.28 -0.25 -0.66
132.83 0.29 -0.25 -0.67
132.93 0.29 -0.25 -0.67
133.04 0.30 -0.24 -0.67
133.14 0.29 -0.23 -0.65
133.24 0.30 -0.22 -0.65
133.35 0.29 -0.22 -0.65
133.45 0.29 -0.22 -0.66
133.56 0.30 -0.22 -0.64
133.66 0.29 -0.22 -0.63
133.76 0.28 -0.23 -0.60
133.87 0.29 -0.23 -0.60
133.97 0.30 -0.24 -0.61
134.07 0.30 -0.24 -0.62
134.18 0.30 -0.26 -0.63
134.28 0.29 -0.25 -0.63
134.39 0.30 -0.25 -0.63
134.49 0.29 -0.26 -0.64
134.59 0.29 -0.28 -0.65
134.70 0.28 -0.27 -0.64
134.80 0.29 -0.27 -0.67
134.90 0.30 -0.28 -0.67
135.01 0.29 -0.27 -0.67
135.11 0.29 -0.26 -0.67
135.22 0.30 -0.26 -0.65
135.32 0.31 -0.25 -0.66
135.42 0.31 -0.26 -0.67
135.53 0.31 -0.25 -0.68
135.63 0.31 -0.26 -0.71
135.73 0.31 -0.25 -0.72
135.84 0.31 -0.24 -0.74
135.94 0.32 -0.23 -0.74
136.05 0.31 -0.25 -0.75
136.15 0.31 -0.23 -0.76
136.25 0.30 -0.22 -0.77
136.36 0.30 -0.22 -0.78
136.46 0.30 -0.23 -0.79
136.56 0.27 -0.22 -0.79
136.67 0.27 -0.21 -0.80
136.77 0.27 -0.21 -0.79
136.87 0.27 -0.20 -0.81
136.98 0.28 -0.20 -0.82
137.08 0.27 -0.19 -0.82
137.19 0.27 -0.19 -0.83
137.29 0.27 -0.17 -0.83
137.39 0.27 -0.17 -0.84
137.50 0.28 -0.18 -0.85
137.60 0.28 -0.17 -0.86
137.70 0.27 -0.18 -0.86
137.81 0.27 -0.17 -0.87
137.91 0.28 -0.15 -0.87
138.02 0.28 -0.16 -0.86
138.12 0.28 -0.16 -0.86
138.22 0.29 -0.18 -0.85
138.33 0.29 -0.18 -0.84
138.43 0.28 -0.19 -0.83
138.53 0.29 -0.21 -0.82
138.64 0.29 -0.20 -0.83
138.74 0.28 -0.18 -0.84
138.85 0.28 -0.19 -0.82
138.95 0.28 -0.18 -0.82
139.05 0.29 -0.16 -0.81
139.16 0.30 -0.16 -0.79
139.26 0.30 -0.17 -0.79
139.36 0.31 -0.17 -0.81
139.47 0.31 -0.18 -0.80
139.57 0.31 -0.21 -0.79
139.68 0.32 -0.20 -0.79
139.78 0.33 -0.20 -0.77
139.88 0.33 -0.19 -0.77
139.99 0.31 -0.21 -0.75
140.09 0.29 -0.20 -0.74
140.19 0.30 -0.21 -0.74
140.30 0.30 -0.20 -0.72
140.40 0.31 -0.22 -0.72
140.51 0.30 -0.20 -0.71
140.61 0.30 -0.19 -0.70
140.71 0.30 -0.20 -0.70
140.82 0.30 -0.19 -0.68
140.92 0.29 -0.18 -0.67
141.02 0.28 -0.18 -0.68
141.13 0.28 -0.18 -0.68
141.23 0.29 -0.16 -0.69
141.33 0.29 -0.17 -0.70
141.44 0.29 -0.17 -0.69
141.54 0.29 -0.16 -0.70
141.65 0.27 -0.17 -0.72
141.75 0.28 -0.17 -0.72
141.85 0.28 -0.17 -0.74
141.96 0.28 -0.17 -0.75
142.06 0.28 -0.16 -0.76
142.16 0.28 -0.16 -0.78
142.27 0.28 -0.15 -0.79
142.37 0.27 -0.16 -0.80
142.48 0.27 -0.16 -0.80
142.58 0.28 -0.15 -0.81
142.68 0.27 -0.16 -0.81
142.79 0.27 -0.16 -0.83
142.89 0.27 -0.15 -0.83
142.99 0.27 -0.16 -0.83
143.10 0.26 -0.17 -0.85
143.20 0.26 -0.17 -0.84
143.31 0.26 -0.18 -0.85
143.41 0.28 -0.17 -0.85
143.51 0.28 -0.17 -0.87
143.62 0.29 -0.17 -0.86
143.72 0.29 -0.17 -0.86
143.82 0.29 -0.16 -0.86
143.93 0.30 -0.15 -0.86
144.03 0.31 -0.13 -0.85
144.14 0.30 -0.13 -0.86
144.24 0.29 -0.13 -0.85
144.34 0.30 -0.13 -0.85
144.45 0.28 -0.12 -0.82
144.55 0.28 -0.11 -0.82
144.65 0.27 -0.11 -0.83
144.76 0.26 -0.11 -0.82
144.86 0.26 -0.11 -0.84
144.97 0.25 -0.10 -0.81
145.07 0.26 -0.10 -0.80
145.17 0.25 -0.10 -0.80
145.28 0.25 -0.09 -0.78
145.38 0.26 -0.10 -0.77
145.48 0.26 -0.10 -0.76
145.59 0.27 -0.11 -0.77
145.69 0.26 -0.12 -0.73
145.80 0.26 -0.11 -0.71
145.90 0.26 -0.11 -0.72
146.00 0.27 -0.11 -0.71
146.11 0.28 -0.11 -0.70
146.21 0.27 -0.11 -0.69
146.31 0.27 -0.10 -0.69
146.42 0.28 -0.09 -0.69
146.52 0.27 -0.09 -0.69
146.62 0.27 -0.09 -0.70
146.73 0.27 -0.10 -0.70
146.83 0.27 -0.08 -0.71
146.94 0.26 -0.07 -0.71
147.04 0.25 -0.06 -0.72
147.14 0.25 -0.05 -0.72
147.25 0.26 -0.06 -0.72
147.35 0.26 -0.07 -0.74
147.45 0.25 -0.06 -0.73
147.56 0.24 -0.05 -0.74
147.66 0.23 -0.05 -0.75
147.77 0.24 -0.05 -0.76
147.87 0.23 -0.03 -0.76
147.97 0.23 -0.05 -0.76
148.08 0.23 -0.06 -0.77
148.18 0.23 -0.07 -0.80
148.28 0.23 -0.07 -0.79
148.39 0.22 -0.06 -0.79
148.49 0.23 -0.06 -0.81
148.60 0.24 -0.08 -0.81
148.70 0.25 -0.09 -0.82
148.80 0.26 -0.09 -0.83
148.91 0.27 -0.09 -0.81
149.01 0.27 -0.09 -0.82
149.11 0.28 -0.09 -0.83
149.22 0.28 -0.10 -0.84
149.32 0.28 -0.08 -0.86
149.43 0.29 -0.07 -0.85
149.53 0.30 -0.07 -0.85
149.63 0.29 -0.07 -0.87
149.74 0.29 -0.05 -0.85
149.84 0.28 -0.06 -0.83
149.94 0.28 -0.06 -0.83
150.05 0.27 -0.05 -0.82
150.15 0.27 -0.06 -0.81
150.25 0.27 -0.06 -0.79
150.36 0.26 -0.06 -0.80
150.46 0.26 -0.07 -0.79
150.57 0.25 -0.08 -0.78
150.67 0.25 -0.09 -0.77
150.77 0.25 -0.08 -0.76
150.88 0.25 -0.08 -0.74
150.98 0.25 -0.08 -0.73
151.08 0.25 -0.08 -0.72
151.19 0.26 -0.09 -0.69
151.29 0.25 -0.08 -0.70
151.40 0.25 -0.08 -0.67
151.50 0.25 -0.07 -0.63
151.60 0.25 -0.07 -0.63
151.71 0.26 -0.07 -0.63
151.81 0.27 -0.07 -0.63
151.91 0.27 -0.07 -0.62
152.02 0.27 -0.07 -0.63
152.12 0.27 -0.07 -0.62
152.23 0.30 -0.06 -0.62
152.33 0.30 -0.06 -0.62
152.43 0.30 -0.06 -0.62
152.54 0.29 -0.07 -0.62
152.64 0.29 -0.06 -0.61
152.74 0.29 -0.07 -0.62
152.85 0.29 -0.07 -0.63
152.95 0.27 -0.07 -0.65
153.06 0.25 -0.07 -0.66
153.16 0.26 -0.07 -0.65
153.26 0.27 -0.07 -0.65
153.37 0.27 -0.08 -0.66
153.47 0.27 -0.08 -0.68
153.57 0.28 -0.08 -0.69
153.68 0.28 -0.09 -0.70
153.78 0.28 -0.10 -0.72
153.88 0.28 -0.10 -0.73
153.99 0.30 -0.10 -0.74
154.09 0.30 -0.10 -0.75
154.20 0.31 -0.08 -0.74
154.30 0.33 -0.07 -0.75
154.40 0.33 -0.07 -0.74
154.51 0.33 -0.07 -0.74
154.61 0.34 -0.08 -0.73
154.71 0.33 -0.08 -0.74
154.82 0.33 -0.07 -0.75
154.92 0.35 -0.09 -0.74
155.03 0.33 -0.09 -0.73
155.13 0.32 -0.08 -0.74
155.23 0.32 -0.09 -0.73
155.34 0.31 -0.09 -0.73
155.44 0.31 -0.09 -0.72
155.54 0.31 -0.10 -0.71
155.65 0.30 -0.10 -0.71
155.75 0.29 -0.10 -0.72
155.86 0.27 -0.11 -0.69
155.96 0.27 -0.10 -0.69
156.06 0.26 -0.10 -0.69
156.17 0.26 -0.10 -0.68
156.27 0.26 -0.07 -0.68
156.37 0.27 -0.07 -0.67
156.48 0.27 -0.08 -0.67
156.58 0.29 -0.06 -0.66
156.69 0.28 -0.06 -0.65
156.79 0.28 -0.07 -0.66
156.89 0.29 -0.06 -0.65
157.00 0.29 -0.05 -0.65
157.10 0.30 -0.04 -0.65
157.20 0.30 -0.04 -0.66
157.31 0.30 -0.05 -0.65
157.41 0.31 -0.05 -0.64
157.51 0.30 -0.03 -0.64
157.62 0.30 -0.02 -0.64
157.72 0.29 -0.03 -0.67
157.83 0.31 -0.03 -0.66
157.93 0.30 -0.02 -0.67
158.03 0.29 -0.02 -0.69
158.14 0.28 -0.03 -0.69
158.24 0.28 -0.04 -0.69
158.34 0.28 -0.04 -0.70
158.45 0.29 -0.04 -0.70
158.55 0.29 -0.04 -0.71
158.66 0.30 -0.04 -0.72
158.76 0.29 -0.03 -0.74
158.86 0.29 -0.01 -0.75
158.97 0.28 -0.02 -0.74
159.07 0.29 -0.03 -0.74
159.17 0.31 -0.03 -0.77
159.28 0.32 -0.03 -0.77
159.38 0.32 -0.02 -0.79
159.49 0.33 -0.02 -0.79
159.59 0.33 -0.01 -0.79
159.69 0.32 -0.02 -0.78
159.80 0.32 -0.01 -0.77
159.90 0.33 0.00 -0.79
160.00 0.34 0.01 -0.80
160.11 0.34 0.01 -0.80
160.21 0.34 0.00 -0.81
160.32 0.33 0.01 -0.83
160.42 0.33 0.02 -0.84
160.52 0.33 0.03 -0.84
160.63 0.31 0.01 -0.83
160.73 0.31 0.01 -0.83
160.83 0.33 0.01 -0.81
160.94 0.33 0.01 -0.80
161.04 0.32 0.01 -0.79
161.14 0.33 0.01 -0.77
161.25 0.33 -0.01 -0.76
161.35 0.33 -0.00 -0.75
161.46 0.33 -0.01 -0.74
161.56 0.34 -0.02 -0.73
161.66 0.34 -0.02 -0.70
161.77 0.34 -0.01 -0.71
161.87 0.33 -0.00 -0.71
161.97 0.33 -0.01 -0.71
162.08 0.33 -0.03 -0.70
162.18 0.33 -0.03 -0.71
162.29 0.34 -0.02 -0.69
162.39 0.34 -0.01 -0.68
162.49 0.34 0.00 -0.68
162.60 0.33 0.01 -0.70
162.70 0.33 0.01 -0.70
162.80 0.32 0.01 -0.71
162.91 0.31 0.01 -0.71
163.01 0.32 0.02 -0.70
163.12 0.31 0.02 -0.71
163.22 0.30 0.03 -0.72
163.32 0.30 0.03 -0.72
163.43 0.30 0.01 -0.72
163.53 0.30 0.02 -0.72
163.63 0.30 0.04 -0.74
163.74 0.31 0.04 -0.73
163.84 0.31 0.05 -0.73
163.94 0.31 0.05 -0.72
164.05 0.32 0.05 -0.75
164.15 0.33 0.05 -0.77
164.26 0.33 0.06 -0.79
164.36 0.32 0.06 -0.78
164.46 0.31 0.06 -0.78
164.57 0.31 0.06 -0.79
164.67 0.30 0.06 -0.78
164.77 0.30 0.06 -0.78
164.88 0.29 0.05 -0.77
164.98 0.28 0.06 -0.78
165.09 0.28 0.06 -0.76
165.19 0.30 0.08 -0.76
165.29 0.30 0.08 -0.76
165.40 0.30 0.09 -0.75
165.50 0.30 0.09 -0.73
165.60 0.28 0.10 -0.72
165.71 0.27 0.09 -0.71
165.81 0.26 0.08 -0.72
165.91 0.26 0.07 -0.72
166.02 0.25 0.05 -0.70
166.12 0.25 0.06 -0.69
166.23 0.25 0.06 -0.69
166.33 0.25 0.05 -0.69
166.43 0.26 0.05 -0.68
166.54 0.24 0.05 -0.67
166.64 0.25 0.06 -0.68
166.74 0.25 0.05 -0.69
166.85 0.26 0.07 -0.68
166.95 0.25 0.08 -0.70
167.06 0.25 0.06 -0.72
167.16 0.25 0.05 -0.74
167.26 0.25 0.06 -0.76
167.37 0.25 0.07 -0.75
167.47 0.24 0.07 -0.76
167.57 0.26 0.05 -0.78
167.68 0.26 0.04 -0.79
167.78 0.27 0.04 -0.79
167.89 0.26 0.03 -0.79
167.99 0.26 0.05 -0.79
168.09 0.26 0.04 -0.80
168.20 0.25 0.03 -0.81
168.30 0.25 0.03 -0.81
168.40 0.26 0.02 -0.80
168.51 0.25 0.02 -0.82
168.61 0.26 0.03 -0.83
168.71 0.27 0.02 -0.82
168.82 0.26 0.02 -0.83
168.92 0.27 0.02 -0.84
169.03 0.28 0.03 -0.85
169.13 0.28 0.03 -0.84
169.23 0.28 0.03 -0.84
169.34 0.27 0.04 -0.84
169.44 0.27 0.05 -0.85
169.54 0.26 0.03 -0.85
169.65 0.26 0.02 -0.84
169.75 0.26 0.04 -0.82
169.86 0.24 0.02 -0.81
169.96 0.24 0.01 -0.81
170.06 0.24 0.01 -0.80
170.17 0.23 0.01 -0.81
170.27 0.21 0.02 -0.79
170.37 0.20 0.02 -0.77
170.48 0.19 0.01 -0.76
170.58 0.20 0.01 -0.77
170.69 0.20 0.03 -0.77
170.79 0.21 0.03 -0.77
170.89 0.21 0.06 -0.76
171.00 0.22 0.07 -0.73
171.10 0.21 0.06 -0.73
171.20 0.21 0.07 -0.72
171.31 0.21 0.06 -0.72
171.41 0.20 0.07 -0.71
171.51 0.20 0.07 -0.71
171.62 0.20 0.06 -0.72
171.72 0.20 0.04 -0.72
171.83 0.21 0.05 -0.72
171.93 0.22 0.07 -0.73
172.03 0.22 0.07 -0.74
172.14 0.21 0.05 -0.74
172.24 0.21 0.06 -0.76
172.34 0.23 0.05 -0.77
172.45 0.22 0.06 -0.77
172.55 0.22 0.06 -0.78
172.66 0.22 0.06 -0.78
172.76 0.23 0.06 -0.78
172.86 0.24 0.05 -0.80
172.97 0.25 0.05 -0.79
173.07 0.26 0.05 -0.78
173.17 0.25 0.05 -0.78
173.28 0.25 0.05 -0.77
173.38 0.26 0.06 -0.77
173.49 0.27 0.06 -0.76
173.59 0.27 0.07 -0.77
173.69 0.26 0.07 -0.76
173.80 0.25 0.08 -0.76
173.90 0.25 0.08 -0.77
174.00 0.25 0.08 -0.77
174.11 0.25 0.08 -0.76
174.21 0.25 0.08 -0.75
174.31 0.24 0.08 -0.72
174.42 0.24 0.08 -0.72
174.52 0.23 0.08 -0.71
174.63 0.23 0.07 -0.70
174.73 0.24 0.07 -0.67
174.83 0.24 0.08 -0.67
174.94 0.24 0.06 -0.66
175.04 0.22 0.07 -0.64
175.14 0.23 0.07 -0.64
175.25 0.23 0.08 -0.63
175.35 0.22 0.08 -0.64
175.46 0.23 0.06 -0.64
175.56 0.24 0.06 -0.63
175.66 0.24 0.04 -0.62
175.77 0.24 0.02 -0.61
175.87 0.24 0.02 -0.60
175.97 0.24 0.02 -0.60
176.08 0.25 0.02 -0.61
176.18 0.26 0.03 -0.60
176.29 0.26 0.02 -0.59
176.39 0.25 -0.00 -0.59
176.49 0.26 -0.00 -0.60
176.60 0.25 -0.00 -0.59
176.70 0.26 0.00 -0.60
176.80 0.25 0.00 -0.61
176.91 0.25 0.00 -0.62
177.01 0.24 -0.00 -0.62
177.11 0.24 0.01 -0.62
177.22 0.24 0.00 -0.62
177.32 0.24 0.01 -0.65
177.43 0.25 0.01 -0.65
177.53 0.26 0.01 -0.64
177.63 0.28 0.01 -0.66
177.74 0.30 0.02 -0.66
177.84 0.30 0.01 -0.65
177.94 0.30 -0.00 -0.67
178.05 0.29 -0.00 -0.66
178.15 0.29 -0.01 -0.65
178.26 0.28 -0.01 -0.64
178.36 0.29 -0.02 -0.64
178.46 0.29 -0.03 -0.63
178.57 0.30 -0.03 -0.63
178.67 0.30 -0.04 -0.63
178.77 0.29 -0.04 -0.62
178.88 0.28 -0.04 -0.63
178.98 0.29 -0.05 -0.62
179.09 0.29 -0.07 -0.62
179.19 0.29 -0.09 -0.60
179.29 0.29 -0.08 -0.61
179.40 0.29 -0.07 -0.61
179.50 0.30 -0.07 -0.61
179.60 0.29 -0.06 -0.60
179.71 0.30 -0.05 -0.58
179.81 0.31 -0.06 -0.57
179.91 0.30 -0.06 -0.58
180.02 0.31 -0.05 -0.58
180.12 0.31 -0.05 -0.57
180.23 0.30 -0.04 -0.56
180.33 0.31 -0.05 -0.56
180.43 0.32 -0.05 -0.54
180.54 0.33 -0.04 -0.55
180.64 0.33 -0.05 -0.54
180.74 0.35 -0.05 -0.53
180.85 0.34 -0.05 -0.52
180.95 0.34 -0.06 -0.51
181.06 0.34 -0.06 -0.50
181.16 0.34 -0.06 -0.50
181.26 0.33 -0.06 -0.49
181.37 0.34 -0.06 -0.50
181.47 0.34 -0.06 -0.48
181.57 0.33 -0.05 -0.50
181.68 0.32 -0.05 -0.50
181.78 0.32 -0.03 -0.50
181.89 0.32 -0.02 -0.50
181.99 0.30 -0.01 -0.50
182.09 0.30 -0.02 -0.51
182.20 0.29 -0.02 -0.51
182.30 0.30 -0.01 -0.51
182.40 0.30 -0.03 -0.52
182.51 0.30 -0.01 -0.53
182.61 0.30 -0.01 -0.54
182.71 0.31 -0.00 -0.53
182.82 0.30 0.01 -0.53
182.92 0.32 0.00 -0.55
183.03 0.33 0.01 -0.56
183.13 0.32 -0.00 -0.56
183.23 0.33 0.01 -0.56
183.34 0.32 0.01 -0.56
183.44 0.32 0.01 -0.57
183.54 0.32 0.00 -0.58
183.65 0.33 -0.00 -0.58
183.75 0.35 0.00 -0.58
183.86 0.34 -0.00 -0.57
183.96 0.34 -0.00 -0.57
184.06 0.36 -0.00 -0.57
184.17 0.37 -0.02 -0.56
184.27 0.37 -0.02 -0.54
184.37 0.35 -0.02 -0.52
184.48 0.37 -0.03 -0.51
184.58 0.36 -0.02 -0.50
184.69 0.36 -0.04 -0.49
184.79 0.36 -0.05 -0.48
184.89 0.35 -0.04 -0.46
185.00 0.35 -0.04 -0.46
185.10 0.35 -0.04 -0.45
185.20 0.36 -0.03 -0.43
185.31 0.37 -0.04 -0.42
185.41 0.38 -0.04 -0.43
185.52 0.38 -0.04 -0.41
185.62 0.39 -0.03 -0.40
185.72 0.39 -0.03 -0.38
185.83 0.39 -0.03 -0.37
185.93 0.38 -0.03 -0.38
186.03 0.40 -0.04 -0.39
186.14 0.38 -0.03 -0.39
186.24 0.39 -0.03 -0.39
186.34 0.38 -0.02 -0.39
186.45 0.37 -0.02 -0.40
186.55 0.38 -0.02 -0.39
186.66 0.39 -0.02 -0.40
186.76 0.37 -0.01 -0.40
186.86 0.36 -0.01 -0.42
186.97 0.37 -0.02 -0.41
187.07 0.39 -0.03 -0.42
187.17 0.37 -0.03 -0.42
187.28 0.38 -0.03 -0.43
187.38 0.38 -0.03 -0.43
187.49 0.38 -0.01 -0.45
187.59 0.38 -0.02 -0.44
187.69 0.40 -0.03 -0.42
187.80 0.40 -0.03 -0.41
187.90 0.41 -0.03 -0.44
188.00 0.43 -0.03 -0.45
188.11 0.44 -0.03 -0.44
188.21 0.45 -0.02 -0.45
188.32 0.45 -0.02 -0.44
188.42 0.45 -0.02 -0.42
188.52 0.45 -0.01 -0.43
188.63 0.46 -0.02 -0.40
188.73 0.46 -0.01 -0.39
188.83 0.46 -0.02 -0.39
188.94 0.46 -0.03 -0.39
189.04 0.47 -0.03 -0.38
189.14 0.46 -0.03 -0.39
189.25 0.45 -0.02 -0.37
189.35 0.47 -0.02 -0.36
189.46 0.46 -0.03 -0.35
189.56 0.46 -0.01 -0.36
189.66 0.45 -0.01 -0.36
189.77 0.45 -0.00 -0.36
189.87 0.45 0.01 -0.36
189.97 0.44 0.01 -0.35
190.08 0.45 0.02 -0.33
190.18 0.46 0.03 -0.33
190.29 0.46 0.06 -0.33
190.39 0.46 0.07 -0.32
190.49 0.46 0.06 -0.31
190.60 0.45 0.06 -0.31
190.70 0.47 0.04 -0.31
190.80 0.46 0.04 -0.30
190.91 0.45 0.03 -0.30
191.01 0.45 0.04 -0.32
191.12 0.45 0.05 -0.31
191.22 0.43 0.05 -0.31
191.32 0.44 0.05 -0.31
191.43 0.43 0.06 -0.32
191.53 0.44 0.07 -0.33
191.63 0.43 0.05 -0.35
191.74 0.42 0.05 -0.36
191.84 0.42 0.03 -0.35
191.94 0.41 0.05 -0.38
192.05 0.42 0.05 -0.38
192.15 0.41 0.05 -0.38
192.26 0.39 0.05 -0.38
192.36 0.40 0.05 -0.39
192.46 0.40 0.06 -0.40
192.57 0.40 0.05 -0.40
192.67 0.40 0.06 -0.39
192.77 0.40 0.07 -0.40
192.88 0.40 0.06 -0.40
192.98 0.41 0.06 -0.39
193.09 0.41 0.05 -0.38
193.19 0.40 0.07 -0.38
193.29 0.40 0.07 -0.37
193.40 0.40 0.06 -0.36
193.50 0.40 0.05 -0.35
193.60 0.39 0.04 -0.35
193.71 0.40 0.04 -0.34
193.81 0.41 0.04 -0.33
193.92 0.41 0.04 -0.33
194.02 0.40 0.05 -0.31
194.12 0.42 0.05 -0.29
194.23 0.41 0.06 -0.28
194.33 0.41 0.07 -0.28
194.43 0.41 0.07 -0.27
194.54 0.40 0.07 -0.25
194.64 0.41 0.06 -0.25
194.74 0.41 0.06 -0.25
194.85 0.42 0.07 -0.23
194.95 0.41 0.06 -0.21
195.06 0.40 0.07 -0.21
195.16 0.39 0.08 -0.19
195.26 0.40 0.08 -0.20
195.37 0.40 0.08 -0.22
195.47 0.39 0.08 -0.21
195.57 0.38 0.08 -0.22
195.68 0.39 0.07 -0.22
195.78 0.39 0.08 -0.23
195.89 0.39 0.07 -0.21
195.99 0.39 0.07 -0.21
196.09 0.38 0.06 -0.22
196.20 0.39 0.08 -0.23
196.30 0.39 0.09 -0.21
196.40 0.39 0.09 -0.22
196.51 0.39 0.09 -0.22
196.61 0.39 0.09 -0.24
196.72 0.40 0.09 -0.25
196.82 0.39 0.08 -0.26
